State  Code,District Code,Sub District Code,Geographic Subdivision,Name,Total/Rural/Urban,NV_Inhabited,NV_Uninhabited,Number of towns,Number of households,P_Total,P_Males,P_Females,Area(sq.km),Population per sq. km.
18.0,324,02018,SUB-DISTRICT,Barnagar (Pt),Rural,87,5,0.0,27000.0,132538,67749,64789,364.8031892926536,363.31370966626866
18.0,324,02018,SUB-DISTRICT,Barnagar (Pt),Urban,0,0,1.0,1275.0,6611,3419,3192,3.57,1851.8207282913165
18.0,324,02024,SUB-DISTRICT,Bajali (Pt),Total,2,0,0.0,648.0,2994,1512,1482,0.88,3402.2727272727275
18.0,324,02024,SUB-DISTRICT,Bajali (Pt),Rural,2,0,0.0,648.0,2994,1512,1482,0.88,3402.2727272727275
18.0,324,02024,SUB-DISTRICT,Bajali (Pt),Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,324,02025,SUB-DISTRICT,Sarupeta (Pt),Total,54,0,0.0,11332.0,55011,27590,27421,270.4807179206894,203.3823350621628
18.0,324,02025,SUB-DISTRICT,Sarupeta (Pt),Rural,54,0,0.0,11332.0,55011,27590,27421,270.4807179206894,203.3823350621628
18.0,324,02025,SUB-DISTRICT,Sarupeta (Pt),Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,324,02140,SUB-DISTRICT,Jalah (Pt),Total,74,5,0.0,17125.0,81979,40871,41108,294.3099105966458,278.5465152492024
18.0,324,02140,SUB-DISTRICT,Jalah (Pt),Rural,74,5,0.0,17125.0,81979,40871,41108,294.3099105966458,278.5465152492024
18.0,324,02140,SUB-DISTRICT,Jalah (Pt),Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,324,02141,SUB-DISTRICT,Goreswar (Pt),Total,93,0,1.0,30439.0,153747,77872,75875,228.19931141167984,673.7399821625002
18.0,324,02141,SUB-DISTRICT,Goreswar (Pt),Rural,93,0,0.0,29262.0,148116,74988,73128,225.90931141167985,655.6436256409313
18.0,324,02141,SUB-DISTRICT,Goreswar (Pt),Urban,0,0,1.0,1177.0,5631,2884,2747,2.29,2458.951965065502
18.0,324,02116,SUB-DISTRICT,Rangia (Pt),Total,6,0,0.0,2704.0,14357,7309,7048,2.016155490187732,7120.978550450573
18.0,324,02116,SUB-DISTRICT,Rangia (Pt),Rural,6,0,0.0,2704.0,14357,7309,7048,2.016155490187732,7120.978550450573
18.0,324,02116,SUB-DISTRICT,Rangia (Pt),Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,324,02142,SUB-DISTRICT,Barama (Pt),Total,36,0,0.0,10238.0,49715,25201,24514,96.57274020252633,514.7933039462357
18.0,324,02142,SUB-DISTRICT,Barama (Pt),Rural,36,0,0.0,10238.0,49715,25201,24514,96.57274020252633,514.7933039462357
18.0,324,02142,SUB-DISTRICT,Barama (Pt),Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,324,02132,SUB-DISTRICT,Tihu (Pt),Total,11,0,0.0,3690.0,17508,8850,8658,35.802075215880166,489.0219322324157
18.0,324,02132,SUB-DISTRICT,Tihu (Pt),Rural,11,0,0.0,3690.0,17508,8850,8658,35.802075215880166,489.0219322324157
18.0,324,02132,SUB-DISTRICT,Tihu (Pt),Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,324,02138,SUB-DISTRICT,Ghograpar (Pt),Total,3,0,0.0,738.0,3652,1840,1812,7.294845418104256,500.6274692177181
18.0,324,02138,SUB-DISTRICT,Ghograpar (Pt),Rural,3,0,0.0,738.0,3652,1840,1812,7.294845418104256,500.6274692177181
18.0,324,02138,SUB-DISTRICT,Ghograpar (Pt),Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,324,02143,SUB-DISTRICT,Baska,Total,85,1,0.0,25444.0,124585,62815,61770,298.5098381952233,417.3564286967396
18.0,324,02143,SUB-DISTRICT,Baska,Rural,85,1,0.0,25444.0,124585,62815,61770,298.5098381952233,417.3564286967396
18.0,324,02143,SUB-DISTRICT,Baska,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,324,02139,SUB-DISTRICT,Baganpara (Pt),Total,44,0,0.0,13782.0,69741,35445,34296,195.4475653530209,356.82716166882176
18.0,324,02139,SUB-DISTRICT,Baganpara (Pt),Rural,44,0,0.0,13782.0,69741,35445,34296,195.4475653530209,356.82716166882176
18.0,324,02139,SUB-DISTRICT,Baganpara (Pt),Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,324,02144,SUB-DISTRICT,Tamulpur,Total,183,0,0.0,46802.0,235403,119705,115698,656.2903596453646,358.6872739182139
18.0,324,02144,SUB-DISTRICT,Tamulpur,Rural,183,0,0.0,46802.0,235403,119705,115698,656.2903596453646,358.6872739182139
18.0,324,02144,SUB-DISTRICT,Tamulpur,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,324,02146,SUB-DISTRICT,Pathorighat (Pt),Total,1,0,0.0,484.0,2234,1152,1082,2.8240542772705344,791.0612830569158
18.0,324,02146,SUB-DISTRICT,Pathorighat (Pt),Rural,1,0,0.0,484.0,2234,1152,1082,2.8240542772705344,791.0612830569158
18.0,324,02146,SUB-DISTRICT,Pathorighat (Pt),Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,325,00000,DISTRICT,Darrang,Total,552,9,3.0,187783.0,928500,475273,453227,1585.0,585.8044164037855
18.0,325,00000,DISTRICT,Darrang,Rural,552,9,0.0,175351.0,873006,446460,426546,1572.61,555.1319144606737
18.0,325,00000,DISTRICT,Darrang,Urban,0,0,3.0,12432.0,55494,28813,26681,12.39,4478.934624697336
18.0,325,02145,SUB-DISTRICT,Khoirabari (Pt),Total,7,0,0.0,1918.0,8398,4251,4147,20.372125174199773,412.2299430319438
18.0,325,02145,SUB-DISTRICT,Khoirabari (Pt),Rural,7,0,0.0,1918.0,8398,4251,4147,20.372125174199773,412.2299430319438
18.0,325,02145,SUB-DISTRICT,Khoirabari (Pt),Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,325,02146,SUB-DISTRICT,Pathorighat (Pt),Total,84,0,0.0,21001.0,95338,48921,46417,179.52451590275456,531.0583878785837
18.0,325,02146,SUB-DISTRICT,Pathorighat (Pt),Rural,84,0,0.0,21001.0,95338,48921,46417,179.52451590275456,531.0583878785837
18.0,325,02146,SUB-DISTRICT,Pathorighat (Pt),Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,325,02147,SUB-DISTRICT,Sipajhar,Total,92,1,0.0,25546.0,123498,62832,60666,308.01310326219857,400.95047480779203
18.0,325,02147,SUB-DISTRICT,Sipajhar,Rural,92,1,0.0,25546.0,123498,62832,60666,308.01310326219857,400.95047480779203
18.0,325,02147,SUB-DISTRICT,Sipajhar,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,325,02148,SUB-DISTRICT,Mangaldoi (Pt),Total,134,4,2.0,42840.0,202435,104625,97810,392.9028746710989,515.2291139876729
18.0,325,02148,SUB-DISTRICT,Mangaldoi (Pt),Rural,134,4,0.0,34268.0,165442,85576,79866,382.87287467109894,432.10687135284894
18.0,325,02148,SUB-DISTRICT,Mangaldoi (Pt),Urban,0,0,2.0,8572.0,36993,19049,17944,10.03,3688.2352941176473
18.0,325,02150,SUB-DISTRICT,Kalaigaon (Pt),Total,25,0,0.0,5500.0,25246,12723,12523,60.04801007834858,420.43025184448055
18.0,325,02150,SUB-DISTRICT,Kalaigaon (Pt),Rural,25,0,0.0,5500.0,25246,12723,12523,60.04801007834858,420.43025184448055
18.0,325,02150,SUB-DISTRICT,Kalaigaon (Pt),Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,325,02149,SUB-DISTRICT,Dalgaon (Pt),Total,210,4,1.0,90978.0,473585,241921,231664,624.1393709113995,758.780846188965
18.0,325,02149,SUB-DISTRICT,Dalgaon (Pt),Rural,210,4,0.0,87118.0,455084,232157,222927,621.7793709113995,731.9059159729621
18.0,325,02149,SUB-DISTRICT,Dalgaon (Pt),Urban,0,0,1.0,3860.0,18501,9764,8737,2.36,7839.406779661017
18.0,326,00000,DISTRICT,Udalguri,Total,791,9,3.0,168717.0,831668,421617,410051,2012.0,413.3538767395626
18.0,326,00000,DISTRICT,Udalguri,Rural,791,9,0.0,160404.0,794094,402442,391652,2002.13,396.62459480653104
18.0,326,00000,DISTRICT,Udalguri,Urban,0,0,3.0,8313.0,37574,19175,18399,9.87,3806.889564336373
18.0,326,02145,SUB-DISTRICT,Khoirabari (Pt),Total,84,0,0.0,16842.0,81209,40983,40226,171.00773501344386,474.88495180417254
18.0,326,02145,SUB-DISTRICT,Khoirabari (Pt),Rural,84,0,0.0,16842.0,81209,40983,40226,171.00773501344386,474.88495180417254
18.0,326,02145,SUB-DISTRICT,Khoirabari (Pt),Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,326,02146,SUB-DISTRICT,Pathorighat (Pt),Total,1,0,0.0,235.0,1008,501,507,1.354928181989262,743.9508701635291
18.0,326,02146,SUB-DISTRICT,Pathorighat (Pt),Rural,1,0,0.0,235.0,1008,501,507,1.354928181989262,743.9508701635291
18.0,326,02146,SUB-DISTRICT,Pathorighat (Pt),Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,326,02148,SUB-DISTRICT,Mangaldoi (Pt),Total,6,0,0.0,1022.0,4799,2465,2334,33.45534832738189,143.4449270424187
18.0,326,02148,SUB-DISTRICT,Mangaldoi (Pt),Rural,6,0,0.0,1022.0,4799,2465,2334,33.45534832738189,143.4449270424187
18.0,326,02148,SUB-DISTRICT,Mangaldoi (Pt),Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,326,02150,SUB-DISTRICT,Kalaigaon (Pt),Total,77,0,1.0,17710.0,85616,43562,42054,165.95766015267375,515.890618855659
18.0,326,02150,SUB-DISTRICT,Kalaigaon (Pt),Rural,77,0,0.0,16623.0,80504,40982,39522,163.96766015267374,490.97486617203066
18.0,326,02150,SUB-DISTRICT,Kalaigaon (Pt),Urban,0,0,1.0,1087.0,5112,2580,2532,1.99,2568.8442211055276
18.0,326,02149,SUB-DISTRICT,Dalgaon (Pt),Total,46,0,0.0,10368.0,52627,26808,25819,59.424676629546525,885.6085213231661
18.0,326,02149,SUB-DISTRICT,Dalgaon (Pt),Rural,46,0,0.0,10368.0,52627,26808,25819,59.424676629546525,885.6085213231661
18.0,326,02149,SUB-DISTRICT,Dalgaon (Pt),Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,326,02151,SUB-DISTRICT,Harisinga,Total,200,3,1.0,49584.0,242676,122599,120077,637.2356197773491,380.82616926654424
18.0,326,02151,SUB-DISTRICT,Harisinga,Rural,200,3,0.0,45712.0,225493,113716,111777,634.0456197773491,355.64160206513833
18.0,326,02151,SUB-DISTRICT,Harisinga,Urban,0,0,1.0,3872.0,17183,8883,8300,3.19,5386.520376175548
18.0,326,02152,SUB-DISTRICT,Udalguri,Total,222,4,1.0,42617.0,212360,107823,104537,578.6715538383958,366.9784674767429
18.0,326,02152,SUB-DISTRICT,Udalguri,Rural,222,4,0.0,39263.0,197081,100111,96970,573.9815538383957,343.3577240976773
18.0,326,02152,SUB-DISTRICT,Udalguri,Urban,0,0,1.0,3354.0,15279,7712,7567,4.69,3257.782515991471
18.0,326,02153,SUB-DISTRICT,Mazbat,Total,136,2,0.0,26899.0,132773,67534,65239,329.17719987211007,403.34810567555763
18.0,326,02153,SUB-DISTRICT,Mazbat,Rural,136,2,0.0,26899.0,132773,67534,65239,329.17719987211007,403.34810567555763
18.0,326,02153,SUB-DISTRICT,Mazbat,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
18.0,326,02041,SUB-DISTRICT,Dhekiajuli (Pt),Total,19,0,0.0,3440.0,18600,9342,9258,35.71527820711011,520.7855274748262
18.0,326,02041,SUB-DISTRICT,Dhekiajuli (Pt),Rural,19,0,0.0,3440.0,18600,9342,9258,35.71527820711011,520.7855274748262
18.0,326,02041,SUB-DISTRICT,Dhekiajuli (Pt),Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
19.0,000,00000,STATE,WEST BENGAL,Total,37469,2734,909.0,20380315.0,91276115,46809027,44467088,88752.0,1028.440091490896
19.0,000,00000,STATE,WEST BENGAL,Rural,37469,2734,0.0,13813165.0,62183113,31844945,30338168,83626.43,743.5820589256292
19.0,000,00000,STATE,WEST BENGAL,Urban,0,0,909.0,6567150.0,29093002,14964082,14128920,5125.57,5676.052029335274
19.0,327,00000,DISTRICT,Darjiling ,Total,616,71,29.0,391234.0,1846823,937259,909564,3149.0,586.4791997459511
19.0,327,00000,DISTRICT,Darjiling ,Rural,616,71,0.0,236694.0,1118860,566965,551895,2995.51,373.51235682738496
19.0,327,00000,DISTRICT,Darjiling ,Urban,0,0,29.0,154540.0,727963,370294,357669,153.49,4742.738940647599
19.0,327,02154,SUB-DISTRICT,Darjeeling Pulbazar,Total,43,0,4.0,27470.0,126935,63828,63107,516.4871752561895,245.7660249492881
19.0,327,02154,SUB-DISTRICT,Darjeeling Pulbazar,Rural,43,0,0.0,22683.0,105150,53078,52072,484.1971752561895,217.1635965128565
19.0,327,02154,SUB-DISTRICT,Darjeeling Pulbazar,Urban,0,0,4.0,4787.0,21785,10750,11035,32.29,674.6670795912047
19.0,327,02155,SUB-DISTRICT,Rangli Rangliot,Total,29,0,0.0,15304.0,70125,35025,35100,137.2536714318553,510.9152947855108
19.0,327,02155,SUB-DISTRICT,Rangli Rangliot,Rural,29,0,0.0,15304.0,70125,35025,35100,137.2536714318553,510.9152947855108
19.0,327,02155,SUB-DISTRICT,Rangli Rangliot,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
19.0,327,02156,SUB-DISTRICT,Kalimpong -I,Total,43,7,1.0,15358.0,74746,37750,36996,347.31994222801336,215.2079132586338
19.0,327,02156,SUB-DISTRICT,Kalimpong -I,Rural,43,7,0.0,13854.0,67957,34474,33483,344.2299422280134,197.41745752897398
19.0,327,02156,SUB-DISTRICT,Kalimpong -I,Urban,0,0,1.0,1504.0,6789,3276,3513,3.09,2197.087378640777
19.0,327,02157,SUB-DISTRICT,Kalimpong - II,Total,33,6,0.0,13172.0,66830,34546,32284,333.23905278630826,200.54672296423547
19.0,327,02157,SUB-DISTRICT,Kalimpong - II,Rural,33,6,0.0,13172.0,66830,34546,32284,333.23905278630826,200.54672296423547
19.0,327,02157,SUB-DISTRICT,Kalimpong - II,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
19.0,327,02158,SUB-DISTRICT,Gorubathan,Total,27,11,0.0,12662.0,60663,31054,29609,407.5562862799205,148.845698231569
19.0,327,02158,SUB-DISTRICT,Gorubathan,Rural,27,11,0.0,12662.0,60663,31054,29609,407.5562862799205,148.845698231569
19.0,327,02158,SUB-DISTRICT,Gorubathan,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
19.0,327,02159,SUB-DISTRICT,Jorebunglow Sukiapokhri,Total,42,1,4.0,25468.0,113516,56232,57284,138.8399244290067,817.6034412784802
19.0,327,02159,SUB-DISTRICT,Jorebunglow Sukiapokhri,Rural,42,1,0.0,19489.0,86637,42969,43668,120.23992442900669,720.5343849925082
19.0,327,02159,SUB-DISTRICT,Jorebunglow Sukiapokhri,Urban,0,0,4.0,5979.0,26879,13263,13616,18.6,1445.1075268817203
19.0,327,02160,SUB-DISTRICT,Mirik,Total,21,0,0.0,9962.0,46374,23394,22980,92.30811361358066,502.3827070514126
19.0,327,02160,SUB-DISTRICT,Mirik,Rural,21,0,0.0,9962.0,46374,23394,22980,92.30811361358066,502.3827070514126
19.0,327,02160,SUB-DISTRICT,Mirik,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
19.0,327,02161,SUB-DISTRICT,Kurseong,Total,65,7,1.0,20892.0,94347,47030,47317,303.0399528251446,311.33518574179107
19.0,327,02161,SUB-DISTRICT,Kurseong,Rural,65,7,0.0,17661.0,79903,39914,39989,285.0499528251446,280.312272316053
19.0,327,02161,SUB-DISTRICT,Kurseong,Urban,0,0,1.0,3231.0,14444,7116,7328,17.99,802.8904947192885
19.0,327,02162,SUB-DISTRICT,Matigara ,Total,59,13,6.0,42666.0,197278,101023,96255,174.23123303796157,1132.276897546934
19.0,327,02162,SUB-DISTRICT,Matigara ,Rural,59,13,0.0,28571.0,135583,69884,65699,162.25123303796158,835.6361764491363
19.0,327,02162,SUB-DISTRICT,Matigara ,Urban,0,0,6.0,14095.0,61695,31139,30556,11.98,5149.83305509182
19.0,327,02163,SUB-DISTRICT,Naxalbari,Total,78,16,6.0,35752.0,165523,85054,80469,259.34763920597476,638.2282888973633
19.0,327,02163,SUB-DISTRICT,Naxalbari,Rural,78,16,0.0,20461.0,97717,49281,48436,244.89763920597477,399.0116046721613
19.0,327,02163,SUB-DISTRICT,Naxalbari,Urban,0,0,6.0,15291.0,67806,35773,32033,14.45,4692.4567474048445
19.0,327,02164,SUB-DISTRICT,Phansidewa,Total,103,10,0.0,42138.0,204522,103719,100803,265.80724511569616,769.4372661323774
19.0,327,02164,SUB-DISTRICT,Phansidewa,Rural,103,10,0.0,42138.0,204522,103719,100803,265.80724511569616,769.4372661323774
19.0,327,02164,SUB-DISTRICT,Phansidewa,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
19.0,327,02165,SUB-DISTRICT,Kharibari,Total,73,1,2.0,23352.0,109251,55671,53580,122.52976379034867,891.6282592932363
19.0,327,02165,SUB-DISTRICT,Kharibari,Rural,73,1,0.0,20737.0,97399,49627,47772,118.47976379034867,822.0728745910455
19.0,327,02165,SUB-DISTRICT,Kharibari,Urban,0,0,2.0,2615.0,11852,6044,5808,4.05,2926.41975308642
19.0,327,99999,SUB-DISTRICT,Area not under any Sub-district,Total,0,0,5.0,107038.0,516713,262933,253780,51.04,10123.687304075236
19.0,327,99999,SUB-DISTRICT,Area not under any Sub-district,Rural,0,0,0.0,0.0,0,0,0,0.0,0.0
19.0,327,99999,SUB-DISTRICT,Area not under any Sub-district,Urban,0,0,5.0,107038.0,516713,262933,253780,51.04,10123.687304075236
19.0,328,00000,DISTRICT,Jalpaiguri ,Total,718,15,39.0,868326.0,3872846,1983064,1889782,6227.0,621.944114340774
19.0,328,00000,DISTRICT,Jalpaiguri ,Rural,718,15,0.0,625015.0,2812495,1437286,1375209,5859.7,479.97252419065825
19.0,328,00000,DISTRICT,Jalpaiguri ,Urban,0,0,39.0,243311.0,1060351,545778,514573,367.3,2886.8799346583173
19.0,328,02166,SUB-DISTRICT,Rajganj,Total,26,0,3.0,82038.0,373776,193185,180591,658.4189220650479,567.6872086660248
19.0,328,02166,SUB-DISTRICT,Rajganj,Rural,26,0,0.0,41144.0,190645,99129,91516,571.5889220650479,333.535155494676
19.0,328,02166,SUB-DISTRICT,Rajganj,Urban,0,0,3.0,40894.0,183131,94056,89075,86.83,2109.0752044224346
19.0,328,02167,SUB-DISTRICT,Mal,Total,100,3,3.0,64310.0,299556,151826,147730,563.3101924484251,531.7780576594598
19.0,328,02167,SUB-DISTRICT,Mal,Rural,100,3,0.0,58935.0,275384,139602,135782,544.9901924484251,505.3008362642431
19.0,328,02167,SUB-DISTRICT,Mal,Urban,0,0,3.0,5375.0,24172,12224,11948,18.32,1319.4323144104803
19.0,328,02168,SUB-DISTRICT,Matiali,Total,27,1,3.0,25251.0,117540,60109,57431,230.53737700888635,509.85224836434776
19.0,328,02168,SUB-DISTRICT,Matiali,Rural,27,1,0.0,21821.0,102418,52476,49942,220.72737700888635,464.0022519538966
19.0,328,02168,SUB-DISTRICT,Matiali,Urban,0,0,3.0,3430.0,15122,7633,7489,9.81,1541.4882772680937
19.0,328,02169,SUB-DISTRICT,Nagrakata,Total,33,1,0.0,27274.0,127397,64133,63264,457.64807361590016,278.37329018656186
19.0,328,02169,SUB-DISTRICT,Nagrakata,Rural,33,1,0.0,27274.0,127397,64133,63264,457.64807361590016,278.37329018656186
19.0,328,02169,SUB-DISTRICT,Nagrakata,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
19.0,328,02170,SUB-DISTRICT,Madarihat,Total,48,0,2.0,44149.0,202026,101536,100490,352.88891012184587,572.4917791557809
19.0,328,02170,SUB-DISTRICT,Madarihat,Rural,48,0,0.0,40900.0,188265,94531,93734,344.32891012184587,546.7592016406047
19.0,328,02170,SUB-DISTRICT,Madarihat,Urban,0,0,2.0,3249.0,13761,7005,6756,8.56,1607.5934579439252
19.0,328,02171,SUB-DISTRICT,Kalchini,Total,41,0,4.0,62737.0,298458,154829,143629,1020.1655491646991,292.5583992170431
19.0,328,02171,SUB-DISTRICT,Kalchini,Rural,41,0,0.0,45919.0,211808,105633,106175,1004.9055491646991,210.77403759593102
19.0,328,02171,SUB-DISTRICT,Kalchini,Urban,0,0,4.0,16818.0,86650,49196,37454,15.26,5678.24377457405
19.0,328,02172,SUB-DISTRICT,Kumargram,Total,53,0,3.0,44997.0,199609,102592,97017,465.51667835437013,428.79022230874733
19.0,328,02172,SUB-DISTRICT,Kumargram,Rural,53,0,0.0,39000.0,174058,89456,84602,454.8966783543701,382.6319432132821
19.0,328,02172,SUB-DISTRICT,Kumargram,Urban,0,0,3.0,5997.0,25551,13136,12415,10.62,2405.9322033898306
19.0,328,02173,SUB-DISTRICT,Alipurduar - I,Total,47,0,5.0,50211.0,216931,111378,105553,347.6631640836115,623.9688940638791
19.0,328,02173,SUB-DISTRICT,Alipurduar - I,Rural,47,0,0.0,36465.0,160760,82878,77882,324.1831640836115,495.8925009398011
19.0,328,02173,SUB-DISTRICT,Alipurduar - I,Urban,0,0,5.0,13746.0,56171,28500,27671,23.48,2392.291311754685
19.0,328,02174,SUB-DISTRICT,Alipurduar - II,Total,78,0,2.0,52032.0,218272,112434,105838,313.331995762341,696.6157397010836
19.0,328,02174,SUB-DISTRICT,Alipurduar - II,Rural,78,0,0.0,48852.0,204652,105403,99249,308.18199576234105,664.0621542272713
19.0,328,02174,SUB-DISTRICT,Alipurduar - II,Urban,0,0,2.0,3180.0,13620,7031,6589,5.15,2644.660194174757
19.0,328,02175,SUB-DISTRICT,Falakata,Total,60,0,4.0,65571.0,290722,149626,141096,283.2343965569099,1026.4360668552683
19.0,328,02175,SUB-DISTRICT,Falakata,Rural,60,0,0.0,54778.0,244161,125691,118470,263.1243965569099,927.929919060894
19.0,328,02175,SUB-DISTRICT,Falakata,Urban,0,0,4.0,10793.0,46561,23935,22626,20.11,2315.31576330184
19.0,328,02176,SUB-DISTRICT,Dhupguri,Total,98,4,3.0,91329.0,414854,210571,204283,494.89271517561866,838.2705731539896
19.0,328,02176,SUB-DISTRICT,Dhupguri,Rural,98,4,0.0,83652.0,380090,193071,187019,467.5627151756187,812.9176849724565
19.0,328,02176,SUB-DISTRICT,Dhupguri,Urban,0,0,3.0,7677.0,34764,17500,17264,27.33,1272.0087815587267
19.0,328,02177,SUB-DISTRICT,Maynaguri,Total,79,6,2.0,76492.0,329032,170030,159002,470.2011811918945,699.7685526139039
19.0,328,02177,SUB-DISTRICT,Maynaguri,Rural,79,6,0.0,67009.0,291073,150757,140316,453.46118119189447,641.8917695114117
19.0,328,02177,SUB-DISTRICT,Maynaguri,Urban,0,0,2.0,9483.0,37959,19273,18686,16.74,2267.562724014337
19.0,328,02178,SUB-DISTRICT,Jalpaiguri,Total,28,0,1.0,73981.0,323445,166036,157409,502.13084445045,644.144855020786
19.0,328,02178,SUB-DISTRICT,Jalpaiguri,Rural,28,0,0.0,59266.0,261784,134526,127258,444.10084445045004,589.4697190318183
19.0,328,02178,SUB-DISTRICT,Jalpaiguri,Urban,0,0,1.0,14715.0,61661,31510,30151,58.03,1062.5710839221092
19.0,328,99999,SUB-DISTRICT,Area not under any Sub-district,Total,0,0,4.0,107954.0,461228,234779,226449,67.06,6877.840739636146
19.0,328,99999,SUB-DISTRICT,Area not under any Sub-district,Rural,0,0,0.0,0.0,0,0,0,0.0,0.0
19.0,328,99999,SUB-DISTRICT,Area not under any Sub-district,Urban,0,0,4.0,107954.0,461228,234779,226449,67.06,6877.840739636146
19.0,329,00000,DISTRICT,Koch Bihar ,Total,1132,62,18.0,665720.0,2819086,1451542,1367544,3387.0,832.3253616770003
19.0,329,00000,DISTRICT,Koch Bihar ,Rural,1132,62,0.0,596027.0,2529652,1304916,1224736,3318.06,762.3888657830178
19.0,329,00000,DISTRICT,Koch Bihar ,Urban,0,0,18.0,69693.0,289434,146626,142808,68.94,4198.346388163621
19.0,329,02179,SUB-DISTRICT,Haldibari,Total,57,5,0.0,24238.0,103969,52851,51118,200.8042262085836,517.7630070992785
19.0,329,02179,SUB-DISTRICT,Haldibari,Rural,57,5,0.0,24238.0,103969,52851,51118,200.8042262085836,517.7630070992785
19.0,329,02179,SUB-DISTRICT,Haldibari,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
19.0,329,02180,SUB-DISTRICT,Mekliganj,Total,137,49,1.0,37142.0,155250,80052,75198,319.1671041916368,486.4223096963765
19.0,329,02180,SUB-DISTRICT,Mekliganj,Rural,137,49,0.0,36007.0,150767,77801,72966,317.19710419163675,475.310139997095
19.0,329,02180,SUB-DISTRICT,Mekliganj,Urban,0,0,1.0,1135.0,4483,2251,2232,1.97,2275.6345177664975
19.0,329,02181,SUB-DISTRICT,Mathabhanga - I,Total,101,1,0.0,49786.0,218191,112497,105694,300.6127537563045,725.8208351894452
19.0,329,02181,SUB-DISTRICT,Mathabhanga - I,Rural,101,1,0.0,49786.0,218191,112497,105694,300.6127537563045,725.8208351894452
19.0,329,02181,SUB-DISTRICT,Mathabhanga - I,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
19.0,329,02182,SUB-DISTRICT,Mathabhanga - II,Total,92,1,0.0,50902.0,227397,117100,110297,296.94631177108926,765.7848943929514
19.0,329,02182,SUB-DISTRICT,Mathabhanga - II,Rural,92,1,0.0,50902.0,227397,117100,110297,296.94631177108926,765.7848943929514
19.0,329,02182,SUB-DISTRICT,Mathabhanga - II,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
19.0,329,02183,SUB-DISTRICT,Cooch Behar - I,Total,142,1,3.0,76550.0,326558,168185,158373,343.4257659681468,950.8838076822947
19.0,329,02183,SUB-DISTRICT,Cooch Behar - I,Rural,142,1,0.0,68419.0,293267,151337,141930,331.7257659681468,884.0645801030731
19.0,329,02183,SUB-DISTRICT,Cooch Behar - I,Urban,0,0,3.0,8131.0,33291,16848,16443,11.7,2845.3846153846157
19.0,329,02184,SUB-DISTRICT,Cooch Behar - II,Total,111,0,5.0,80438.0,343901,179591,164310,379.54487788845495,906.0878437175738
19.0,329,02184,SUB-DISTRICT,Cooch Behar - II,Rural,111,0,0.0,67496.0,289917,151946,137971,362.27487788845497,800.2680221433017
19.0,329,02184,SUB-DISTRICT,Cooch Behar - II,Urban,0,0,5.0,12942.0,53984,27645,26339,17.27,3125.883034163289
19.0,329,02185,SUB-DISTRICT,Tufanganj - I,Total,72,0,1.0,60433.0,248595,128415,120180,316.6121848352609,785.1719292779225
19.0,329,02185,SUB-DISTRICT,Tufanganj - I,Rural,72,0,0.0,59091.0,243256,125672,117584,314.08218483526093,774.4979236169987
19.0,329,02185,SUB-DISTRICT,Tufanganj - I,Urban,0,0,1.0,1342.0,5339,2743,2596,2.53,2110.2766798418975
19.0,329,02186,SUB-DISTRICT,Tufanganj - II,Total,53,0,1.0,44727.0,186726,96222,90504,248.6583491616864,750.9339647332099
19.0,329,02186,SUB-DISTRICT,Tufanganj - II,Rural,53,0,0.0,43430.0,181246,93431,87815,247.9683491616864,730.9239288511758
